Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
41320 Educational counsellors,"8,945","64,000","61,100",Ontario
41321 Career development practitioners and career counsellors (except education),"4,210","51,600","52,250",Ontario
414 Professional occupations in government services,"99,585","75,000","82,000",Ontario
"4140 Policy and program researchers, consultants and officers","99,585","75,000","82,000",Ontario
"41400 Natural and applied science policy researchers, consultants and program officers","13,320","84,000","85,000",Ontario
41401 Economists and economic policy researchers and analysts,"13,180","92,000","118,200",Ontario
41402 Business development officers and market researchers and analysts,"20,130","70,500","86,100",Ontario
"41403 Social policy researchers, consultants and program officers","18,365","73,500","72,500",Ontario
"41404 Health policy researchers, consultants and program officers","13,035","72,500","74,000",Ontario
"41405 Education policy researchers, consultants and program officers","9,395","63,200","63,850",Ontario
"41406 Recreation, sports and fitness policy researchers, consultants and program officers","3,670","48,000","50,840",Ontario
41407 Program officers unique to government,"5,650","87,000","87,700",Ontario
41409 Other professional occupations in social science,"2,845","56,400","59,900",Ontario
"42 Front-line public protection services and paraprofessional occupations in legal, social, community, education services","195,055","44,400","53,250",Ontario
421 Occupations in front-line public protection services,"39,770","115,000","109,600",Ontario
4210 Occupations in front-line public protection services,"39,770","115,000","109,600",Ontario
42100 Police officers (except commissioned),"26,370","114,000","109,600",Ontario
42101 Firefighters,"13,060","116,000","110,700",Ontario
42102 Specialized members of the Canadian Armed Forces,335,"68,000","67,200",Ontario
"422 Paraprofessional occupations in legal, social, community and education services","155,285","37,200","38,800",Ontario
"4220 Paraprofessional occupations in legal, social, community and education services","155,285","37,200","38,800",Ontario
42200 Paralegals and related occupations,"15,840","53,600","56,150",Ontario
42201 Social and community service workers,"64,310","48,400","46,520",Ontario
42202 Early childhood educators and assistants,"68,350","25,200","27,480",Ontario
42203 Instructors of persons with disabilities,"3,795","44,400","45,960",Ontario
42204 Religion workers,"2,980","22,600","31,240",Ontario
43 Assisting occupations in education and in legal and public protection,"80,625","41,200","46,040",Ontario
431 Assisting occupations in educational,"50,015","31,200","28,360",Ontario
4310 Assisting occupations in education,"50,015","31,200","28,360",Ontario
43100 Elementary and secondary school teacher assistants,"35,100","38,000","34,080",Ontario
43109 Other instructors,"14,915","6,120","14,980",Ontario
432 Assisting occupations in legal and public protection,"30,610","77,500","74,900",Ontario
4320 Assisting occupations in legal and public protection,"30,610","77,500","74,900",Ontario
43200 Sheriffs and bailiffs,"2,090","79,500","71,400",Ontario
43201 Correctional service officers,"7,165","87,000","84,200",Ontario
43202 By-law enforcement and other regulatory officers,"4,545","73,500","69,100",Ontario
"43203 Border services, customs, and immigration officers","4,615","85,000","76,100",Ontario
43204 Operations members of the Canadian Armed Forces,"12,195","72,000","71,700",Ontario
44 Care providers and legal and public protection support occupations,"33,490","13,400","21,000",Ontario
441 Home care provider occupations,"30,555","12,000","19,060",Ontario
4410 Home care provider occupations,"30,555","12,000","19,060",Ontario
44100 Home child care providers,"20,770","9,200","15,300",Ontario
"44101 Home support workers, caregivers and related occupations","9,785","22,200","27,040",Ontario
442 Primary combat members of the Canadian Armed Forces,"2,935","40,000","41,120",Ontario
4420 Primary combat members of the Canadian Armed Forces,"2,935","40,000","41,120",Ontario
44200 Primary combat members of the Canadian Armed Forces,"2,935","40,000","41,120",Ontario
"45 Student monitors, crossing guards and related occupations","13,015","5,120","8,160",Ontario
"451 Student monitors, crossing guards and related occupations","13,015","5,120","8,160",Ontario
"4510 Student monitors, crossing guards and related occupations","13,015","5,120","8,160",Ontario
"45100 Student monitors, crossing guards and related occupations","13,015","5,120","8,160",Ontario
"5 Occupations in art, culture, recreation and sport","223,590","23,000","39,120",Ontario
"50 Specialized middle management occupations in art, culture, recreation and sport","9,845","57,600","74,700",Ontario
"500 Specialized middle management occupations in art, culture, recreation and sport","9,845","57,600","74,700",Ontario
"5001 Managers in art, culture, recreation and sport","9,845","57,600","74,700",Ontario
"50010 Library, archive, museum and art gallery managers","1,670","71,000","73,300",Ontario
"50011 Managers - publishing, motion pictures, broadcasting and performing arts","3,480","65,000","79,200",Ontario
"50012 Recreation, sports and fitness program and service directors","4,705","48,800","71,900",Ontario
51 Professional occupations in art and culture,"59,505","31,800","44,360",Ontario
511 Professional occupations in art and culture,"59,505","31,800","44,360",Ontario
"5110 Librarians, archivists, conservators and curators","5,050","67,500","65,200",Ontario
51100 Librarians,"3,810","70,000","68,200",Ontario
51101 Conservators and curators,870,"53,600","53,300",Ontario
51102 Archivists,365,"67,500","62,400",Ontario
"5111 Writing, translating and related communications professionals","28,895","38,400","46,560",Ontario
51110 Editors,"6,220","39,600","44,480",Ontario
51111 Authors and writers (except technical),"9,950","22,800","38,760",Ontario
51112 Technical writers,"4,135","70,000","69,800",Ontario
51113 Journalists,"3,710","52,000","57,450",Ontario
"51114 Translators, terminologists and interpreters","4,875","23,200","37,080",Ontario
5112 Creative and performing artists,"25,570","18,200","37,720",Ontario
"51120 Producers, directors, choreographers and related occupations","12,625","50,800","58,200",Ontario
"51121 Conductors, composers and arrangers","1,415","16,600","30,640",Ontario
51122 Musicians and singers,"11,520","7,450","16,180",Ontario
"52 Technical occupations in art, culture and sport","72,960","43,600","51,650",Ontario
521 Technical occupations in art and culture,"72,960","43,600","51,650",Ontario
5210 Technical occupations in libraries and public archives,"3,065","45,200","45,520",Ontario
52100 Library and public archive technicians,"3,065","45,200","45,520",Ontario
"5211 Technical occupations in motion pictures, broadcasting and the performing arts","25,360","53,600","62,900",Ontario
52110 Film and video camera operators,"1,970","22,400","33,280",Ontario
52111 Graphic arts technicians,"2,515","50,800","58,300",Ontario
52112 Broadcast technicians,"1,040","74,500","71,600",Ontario
52113 Audio and video recording technicians,"5,945","33,600","39,400",Ontario
52114 Announcers and other broadcasters,"1,585","45,600","69,700",Ontario
"52119 Other technical and coordinating occupations in motion pictures, broadcasting and the performing arts","12,300","71,000","78,400",Ontario
5212 Graphic and interior designers,"44,535","38,800","45,600",Ontario
52120 Graphic designers and illustrators,"32,750","41,200","46,960",Ontario
52121 Interior designers and interior decorators,"11,780","31,800","41,840",Ontario
"53 Occupations in art, culture and sport","41,755","10,900","25,060",Ontario
531 Occupations in art and culture,"35,550","10,200","21,780",Ontario
5310 Occupations related to museums and art galleries,"1,490","14,700","24,360",Ontario
"53100 Registrars, restorers, interpreters and other occupations related to museum and art galleries","1,490","14,700","24,360",Ontario
5311 Photographers and support occupations in arts and culture,"10,550","14,800","25,240",Ontario
53110 Photographers,"6,115","8,900","20,320",Ontario
"53111 Motion pictures, broadcasting, photography and performing arts assistants and operators","4,435","25,600","32,000",Ontario
5312 Occupations in creative and performing art,"23,505","8,400","20,060",Ontario
53120 Dancers,"3,275","6,950","14,440",Ontario
"53121 Actors, comedians and circus performers","5,315","5,920","19,840",Ontario
"53122 Painters, sculptors and other visual artists","5,400","5,840","15,420",Ontario
"53123 Theatre, fashion, exhibit and other creative designers","4,090","20,600","32,520",Ontario
53124 Artisans and craftspersons,"5,305","10,100","18,760",Ontario
"53125 Patternmakers - textile, leather and fur products",130,"18,000","26,000",Ontario
532 Occupations in sports,"6,205","16,400","43,880",Ontario
