Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
4320 Assisting occupations in legal and public protection,130,"88,000","84,000",Nunavut
43200 Sheriffs and bailiffs,20,0,"100,000",Nunavut
43201 Correctional service officers,85,"80,000","78,000",Nunavut
43202 By-law enforcement and other regulatory officers,20,0,"80,000",Nunavut
"43203 Border services, customs, and immigration officers",0,0,0,Nunavut
43204 Operations members of the Canadian Armed Forces,10,0,"100,000",Nunavut
44 Care providers and legal and public protection support occupations,105,"33,600","53,000",Nunavut
441 Home care provider occupations,100,"36,000","54,000",Nunavut
4410 Home care provider occupations,100,"36,000","54,000",Nunavut
44100 Home child care providers,50,"26,600","30,000",Nunavut
"44101 Home support workers, caregivers and related occupations",50,"79,000","80,000",Nunavut
442 Primary combat members of the Canadian Armed Forces,0,0,0,Nunavut
4420 Primary combat members of the Canadian Armed Forces,0,0,0,Nunavut
44200 Primary combat members of the Canadian Armed Forces,0,0,0,Nunavut
"45 Student monitors, crossing guards and related occupations",0,0,0,Nunavut
"451 Student monitors, crossing guards and related occupations",0,0,0,Nunavut
"4510 Student monitors, crossing guards and related occupations",0,0,0,Nunavut
"45100 Student monitors, crossing guards and related occupations",0,0,0,Nunavut
"5 Occupations in art, culture, recreation and sport",415,"40,800","57,200",Nunavut
"50 Specialized middle management occupations in art, culture, recreation and sport",35,"77,500","80,000",Nunavut
"500 Specialized middle management occupations in art, culture, recreation and sport",35,"77,500","80,000",Nunavut
"5001 Managers in art, culture, recreation and sport",35,"77,500","80,000",Nunavut
"50010 Library, archive, museum and art gallery managers",10,0,"120,000",Nunavut
"50011 Managers - publishing, motion pictures, broadcasting and performing arts",10,0,"70,000",Nunavut
"50012 Recreation, sports and fitness program and service directors",10,0,"60,000",Nunavut
51 Professional occupations in art and culture,195,"84,000","77,000",Nunavut
511 Professional occupations in art and culture,195,"84,000","77,000",Nunavut
"5110 Librarians, archivists, conservators and curators",10,0,"50,000",Nunavut
51100 Librarians,10,0,"45,000",Nunavut
51101 Conservators and curators,0,0,0,Nunavut
51102 Archivists,0,0,0,Nunavut
"5111 Writing, translating and related communications professionals",165,"93,000","81,000",Nunavut
51110 Editors,0,0,0,Nunavut
51111 Authors and writers (except technical),0,0,0,Nunavut
51112 Technical writers,0,0,0,Nunavut
51113 Journalists,15,0,"80,000",Nunavut
"51114 Translators, terminologists and interpreters",135,"95,000","86,000",Nunavut
5112 Creative and performing artists,20,0,"60,000",Nunavut
"51120 Producers, directors, choreographers and related occupations",15,0,"70,000",Nunavut
