Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
"45 Student monitors, crossing guards and related occupations","1,805","4,840","9,200",British Columbia
"451 Student monitors, crossing guards and related occupations","1,805","4,840","9,200",British Columbia
"4510 Student monitors, crossing guards and related occupations","1,805","4,840","9,200",British Columbia
"45100 Student monitors, crossing guards and related occupations","1,805","4,840","9,200",British Columbia
"5 Occupations in art, culture, recreation and sport","103,300","25,200","39,760",British Columbia
"50 Specialized middle management occupations in art, culture, recreation and sport","4,390","54,000","61,900",British Columbia
"500 Specialized middle management occupations in art, culture, recreation and sport","4,390","54,000","61,900",British Columbia
"5001 Managers in art, culture, recreation and sport","4,390","54,000","61,900",British Columbia
"50010 Library, archive, museum and art gallery managers",770,"55,200","58,600",British Columbia
"50011 Managers - publishing, motion pictures, broadcasting and performing arts","1,490","57,200","67,600",British Columbia
"50012 Recreation, sports and fitness program and service directors","2,135","51,600","59,100",British Columbia
51 Professional occupations in art and culture,"22,785","25,800","40,840",British Columbia
511 Professional occupations in art and culture,"22,785","25,800","40,840",British Columbia
"5110 Librarians, archivists, conservators and curators","1,770","61,200","58,700",British Columbia
51100 Librarians,"1,270","66,000","63,800",British Columbia
51101 Conservators and curators,360,"43,200","46,600",British Columbia
51102 Archivists,135,"40,000","42,000",British Columbia
"5111 Writing, translating and related communications professionals","9,345","25,200","36,840",British Columbia
51110 Editors,"1,880","24,800","32,840",British Columbia
51111 Authors and writers (except technical),"3,655","12,200","29,840",British Columbia
51112 Technical writers,"1,130","65,500","64,200",British Columbia
51113 Journalists,"1,110","47,200","51,700",British Columbia
"51114 Translators, terminologists and interpreters","1,570","20,000","27,960",British Columbia
5112 Creative and performing artists,"11,675","20,800","41,360",British Columbia
"51120 Producers, directors, choreographers and related occupations","5,745","53,600","64,900",British Columbia
"51121 Conductors, composers and arrangers",515,"9,800","27,600",British Columbia
51122 Musicians and singers,"5,415","8,300","17,620",British Columbia
"52 Technical occupations in art, culture and sport","33,665","46,800","54,250",British Columbia
521 Technical occupations in art and culture,"33,665","46,800","54,250",British Columbia
5210 Technical occupations in libraries and public archives,"1,045","45,200","42,900",British Columbia
