Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
"53111 Motion pictures, broadcasting, photography and performing arts assistants and operators",0,0,0,Yukon
5312 Occupations in creative and performing art,90,"20,200","22,800",Yukon
53120 Dancers,0,0,0,Yukon
"53121 Actors, comedians and circus performers",0,0,0,Yukon
"53122 Painters, sculptors and other visual artists",40,"13,900","22,000",Yukon
"53123 Theatre, fashion, exhibit and other creative designers",0,0,0,Yukon
53124 Artisans and craftspersons,35,"21,800","32,000",Yukon
"53125 Patternmakers - textile, leather and fur products",0,0,0,Yukon
532 Occupations in sports,0,0,0,Yukon
"5320 Athletes, coaches, referees and related occupations",0,0,0,Yukon
53200 Athletes,0,0,0,Yukon
53201 Coaches,0,0,0,Yukon
53202 Sports officials and referees,0,0,0,Yukon
54 Support occupations in sport,175,"13,200","21,000",Yukon
541 Support occupations in sport,175,"13,200","21,000",Yukon
"5410 Program leaders and instructors in recreation, sport and fitness",175,"13,200","21,000",Yukon
"54100 Program leaders and instructors in recreation, sport and fitness",175,"13,200","21,000",Yukon
55 Support occupations in art and culture,0,0,0,Yukon
551 Support occupations in art and culture,0,0,0,Yukon
5510 Support occupations in art and culture,0,0,0,Yukon
55109 Other performers,0,0,0,Yukon
6 Sales and service occupations,"4,655","32,400","41,360",Yukon
60 Middle management occupations in retail and wholesale trade and customer services,650,"64,500","64,000",Yukon
600 Middle management occupations in retail and wholesale trade and customer services,650,"64,500","64,000",Yukon
6001 Corporate sales managers,15,0,"70,000",Yukon
60010 Corporate sales managers,15,0,"70,000",Yukon
6002 Retail and wholesale trade managers,395,"69,000","76,000",Yukon
60020 Retail and wholesale trade managers,395,"69,000","76,000",Yukon
6003 Managers in food service and accommodation,225,"49,200","44,000",Yukon
60030 Restaurant and food service managers,130,"49,600","42,000",Yukon
60031 Accommodation service managers,90,"41,600","48,000",Yukon
6004 Managers in customer and personal services,20,0,"36,000",Yukon
60040 Managers in customer and personal services,20,0,"36,000",Yukon
62 Retail sales and service supervisors and specialized occupations in sales and services,245,"44,000","50,400",Yukon
620 Retail sales and service supervisors,135,"44,000","50,000",Yukon
6201 Retail sales supervisors,45,"50,000","54,000",Yukon
62010 Retail sales supervisors,45,"50,000","54,000",Yukon
6202 Service supervisors,90,"40,800","48,000",Yukon
62020 Food service supervisors,50,"37,200","40,000",Yukon
62021 Executive housekeepers,0,0,0,Yukon
"62022 Accommodation, travel, tourism and related services supervisors",0,0,0,Yukon
62023 Customer and information services supervisors,0,0,0,Yukon
62024 Cleaning supervisors,15,0,"60,000",Yukon
62029 Other services supervisors,0,0,0,Yukon
621 Specialized sales occupations,35,"65,000","80,000",Yukon
6210 Technical sales specialists in wholesale trade and retail and wholesale buyers,35,"65,000","80,000",Yukon
62100 Technical sales specialists - wholesale trade,30,0,"90,000",Yukon
62101 Retail and wholesale buyers,0,0,0,Yukon
622 Specialized services occupations,70,"40,400","36,000",Yukon
6220 Specialized occupations in services,70,"40,400","36,000",Yukon
62200 Chefs,50,"40,400","38,000",Yukon
62201 Funeral directors and embalmers,0,0,0,Yukon
"62202 Jewellers, jewellery and watch repairers and related occupations",0,0,0,Yukon
63 Occupations in sales and services,595,"34,800","59,800",Yukon
